created_at,full_text,full_text_english
Mon Feb 26 01:51:46 +0000 2024,"@BiruScooter @Speedtrap_ Angket lebih bersifat POLITIS karna yg dikaji KEBIJAKAN-nya Tak pengaruh terhadap hasil PEMILU 2024.. hanya legitimasi proses nya CURANG/TIDAK sesuai tuduhan pihakÂ² yg kalah, itu saja Pinter Mahfud MD gak ikutan arus ego-nya GP,. bakal menurunkan citra dirinya di mata publik.",@Biruscooter @speedtrap_ Questionnaire is more political because what the policy is reviewed does not influence the results of the 2024 elections. Only the legitimacy of the process is cheating/not according to the chargeswill reduce his image in the eyes of the public.
Mon Feb 26 01:43:58 +0000 2024,"Lika liku Pemilu 2024 Yang milih Rakyat Yang menang Prabowo Gibran Yang salah KPU Yang didemo Jokowi ???????? Bahkan ada yang mengaku intelek berusaha mengajukan hak angket menganggap pemilu 2024 curang, dasar otak bocor halus","LIKA LIKU ELECTION 2024 who voted for the people who won Prabowo Gibran who was wrong KPU who was demonstrated by Jokowi ????????Some even claimed to be intellectual trying to submit a questionnaire rights to consider the 2024 election cheating, the basis of the brain leaked smooth"
Mon Feb 26 00:49:28 +0000 2024,"@mohmahfudmd Mahfud versi 2023: Tahun 2024 pasti ada yang mengatakan KPU CURANG"" Mahfud versi 2024: ""Minimal ada 2 jalur resmi utk menyelesaikan kekisruhan pemilu 2024, Jalur hukum &amp Jalur politik"" Ada 2 versi @mohmahfudmd. Versi mana yang dr Prime Earth dan yg mana dr Parallel Universe?""","@mohmahfudmd Mahfud version 2023: In 2024 there must be saying the KPU cheat ""Mahfud version 2024:"" There are at least 2 official paths to complete the chaos of the 2024 elections, legal channels & political paths ""there are 2 versions of @mohmahfudmd. Which version is from Prime Earth andWhich is the parallel universe? """
Mon Feb 26 00:47:17 +0000 2024,"@tjitrosoenarjo1 Yang di permasalahkan bukan masalah pileg atau pilpres, tapi Pemilu 2024 yg terindikasi curang.","@tjitrosoenarjo1 which is at issue is not a matter of legislative and presidential election, or 2024 elections that are indicated to cheat."
Mon Feb 26 00:31:18 +0000 2024,"@mohmahfudmd pak prof mahfud, apa ada kemungkinan semua proses pemilu 2024 di seluruh tps se indonesia itu diulang kembali atau cuma mengurangi jumlah suara yg terbukti curang dn ada putusan?","@mohmahfudmd Mr. Prof. Mahfud, is there a possibility that all the 2024 election processes in all polling stations throughout Indonesia are repeated or only reduce the number of votes that have proven to cheat and have a decision?"
Sun Feb 25 23:09:35 +0000 2024,Pemilu 2024 Pasti Curang! https://t.co/cdNcZs7iEc,The 2024 election must be cheating!https://t.co/cdnczs7Ic
Sun Feb 25 21:56:46 +0000 2024,"@KompasTV Yakin Semua Peserta Pemilu &amp Pilpres RI 2024 kemarin Tidak Ada Yang Curang ?""""","@Kompastv Are you sure that all the Election Participants & AMP Presidential Election of the Republic of Indonesia 2024 yesterday were not cheating? """""
Sun Feb 25 18:02:18 +0000 2024,"@geloraco Hak angket kan proses utk memeriksa apakah pemilu 2024 dilaksanakan dgn jurdil atau curang tsm, kalau hasil hak angket terbukti jurdil kan paslon 02 juga akan lebih pasti dlm menjalankan tugas, opung heboh terus mending diam deh hanya buat gaduh saja","@geloraco Questionnaire rights process to check whether the 2024 election is carried out with jurdil or cheating tsm, if the results of the questionnaire rights are proven jurdil right pair 02 will also be more certain in carrying out the task, opung is excited to keep quiet only for noisy"
Sun Feb 25 17:08:06 +0000 2024,"Survei LSI: 60,5 Persen Masyarakat Tak Setuju Pendapat Pemilu 2024 Curang https://t.co/adIaFyRlD3",LSI Survey: 60.5 percent of people do not agree on the opinion of the 2024 election https://t.co/adiafyrld3
Sun Feb 25 16:34:08 +0000 2024,Jika mereka bisa bilang KALAH YA KALAH SAJA\ Sekarang saya bilang CURANG YA CURANG SAJA Jangan menutup mata atas apa yang terjadi di Pemilu 2024. Kawal terus! . . . RCTI Gempa Kerasa Besok Senin MBTI Topan Nessie Abel AirPods Pro Cowo 2 https://t.co/woztdrqrSB,"If they can say you lose, just lose \ now I say cheating, just cheat, don't close your eyes to what happened in the 2024 election....RCTI Earthquake Taste tomorrow Monday MBTI Topan Nessie Abel Airpods Pro Cowo 2 https://t.co/woztdrqrsb"
Sun Feb 25 15:50:27 +0000 2024,"@BurhanMuhtadi Kalimat keduanya kok aneh pak. Terkesan kalau PSI ternyata lolos , maka hasil pemilu 2024 tidak legitimat ? Apa anda tidak setuju kalau PSI lolos? Yang penting kan PSI tidak langgar aturan atau curang. Nggak lolos ya memang harus ikhlas. Jangan salahkan KPU atau Bawaslu.","@Burhanmuhtadi second sentence why is it weird sir.It was impressed that if PSI apparently passed, then the 2024 election results were not legitimate?Do you not agree if PSI passes?The important thing is that PSI does not violate rules or cheats.Do not escape yes it must be sincere.Don't blame the KPU or Bawaslu."
Sun Feb 25 15:06:15 +0000 2024,TOLAK PEMILU CURANG 2024. #MakzulkanJokowi https://t.co/K8hZbN7XrB,Reject the cheating election 2024. #Makzulkijokowi https://t.co/k8hzbn7xrb
Sun Feb 25 14:59:09 +0000 2024,@tvOneNews Emang kenyataan pemilu 2024 paling curang di Indonesia ????,@tvonews is the reality of the 2024 most cheating elections in Indonesia ????
Sun Feb 25 14:13:35 +0000 2024,Survei LSI: Mayoritas Masyarakat Tak Setuju Pemilu 2024 Berjalan Curang https://t.co/nYUzUn4XKb,LSI Survey: The majority of people do not agree with the 2024 election running cheating https://t.co/nyuzun4xkb
Sun Feb 25 13:52:45 +0000 2024,@brother_djon dosa sejarah mastermain it sirekap pemilu curang 2024,@brother_djon Sins of History Mastermain IT Sirekap Cheating Election 2024
Sun Feb 25 13:51:45 +0000 2024,BUKTI UNTUK 01 DAN 03 BAHWA PEMILU 2024 MEMANG CURANG,Evidence for 01 and 03 that the 2024 election is cheating
Sun Feb 25 13:25:58 +0000 2024,"@DokterTifa Peringatan utk pemerintah dgn kecurangan yang TSM,mk-nya RI banyak musibah bencana alam.. Pemilu 2024 oaling banyak pelanggaran tp nuduh lawan politiknya asal nuduh curang,klo ngga curang ngga akan banyak yang protes","@Doctiftifa Warnings for the government with TSM fraud, the MK of the Republic of Indonesia has many natural disasters. Elections 2024 Oaling many violations but accurate political opponents as long as they have cheated, if not cheating, there will be many protests"
Sun Feb 25 13:04:29 +0000 2024,"@Dahnilanzar @prabowo @Dahnilanzar MENANG QC HASIL CURANG KOK BANGGA. DEMI ALLAH, JIKA LU BENER BENER BUTA AKAN KECURANGAN PEMILU 2024. SEMOGA SEGERA DILAKNAT LU DAN LAINNYA YANG PICEK DENGAN KECURANGAN INI","@Dahnilanzar @prabowo @dahnilanzar wins QC the results of cheating are proud.By Allah, if you are really blind to cheating the 2024 elections. Hopefully you will be cursed soon and others who are with this fraud"
Sun Feb 25 12:44:38 +0000 2024,"@liputan6dotcom Kita dukung Hak anket kecurangan pemilu 2024 ,jokowi dalang pemilu curang Jokowi harus di mazulkan .","@Liputan6Dotcom We support the 2024 election fraud questionnaire rights, Jokowi in Jokowi's cheating elections must be stated."
Sun Feb 25 12:18:42 +0000 2024,@tvOneNews Berarti tokoh agama yg ini ikut dlm skenario curang pemilu 2024,@tvoneNews means this religious figure participates in the cheating scenario of the 2024 election
Sun Feb 25 12:11:02 +0000 2024,"BUKTI PENYELENGGARA PEMILU (KPU, BAWASLU, DKPP) CURANG BERSAMA! PEMILU 2024: PEMILU TERBURUK SEPANJANG SEJARAH INDONESIA --- FERI AMSARI --- https://t.co/4MqK6pzsmD","Proof of Election Organizers (KPU, Bawaslu, DKPP) Cheating together!Election 2024: Worst Election in Indonesian History --- Ferry Amsari --- https://t.co/4mqk6pzsmd"
Sun Feb 25 12:07:48 +0000 2024,"Runtuhnya Dinasti Jokowi itu tidak akan menyebabkan Bubarnya NKRI. Takutnya, setelah 2 kali dituduh curang oleh pak @prabowo pada pilpres 2014-2019, dan pada Pemilu 2024 pak Prabowo yang kena batunya. Kan, Apes! https://t.co/z2WTKaXM6N","The collapse of the Jokowi Dynasty will not cause the dissolution of the Republic of Indonesia.Fear, after 2 times accused of cheating by Mr. @Prabowo in the 2014-2019 presidential election, and in the 2024 election Pak Prabowo who was hit by his stones.Right, APES!https://t.co/z2wtkaxm6n"
Sun Feb 25 12:05:08 +0000 2024,"@Kimberley_PS08 PEMILU 2024 tak memungkinkan untuk berlaku curang, dengan menambah dan mengurangi Angka, karena C-Hasil sudah di upload dari TPS","@Kimberley_ps08 2024 elections are not possible to cheat, by adding and reducing numbers, because the C-results have been uploaded from the TPS"
Sun Feb 25 11:59:59 +0000 2024,"Makanya diadakan reformasi bukannya malah bicara tidak cukup waktu buat angket, K ecurangan terjadi sejak orde Baru berarti mengakui pemilu 2024 juga curang https://t.co/QzpfuNIiWx","So a reform is held instead of talking instead of talking not enough time for the questionnaire, the time to occur since the New Order means recognizing the 2024 election also cheating https://t.co/qzpfuniiwx"
Sun Feb 25 11:49:45 +0000 2024,@liputan6dotcom Laknatlah orang2 yg curang di pemilu 2024 ya Alloh.,@Liputan6Dotcom Laknat is a cheating person in the 2024 Election O Allah.
Sun Feb 25 11:43:50 +0000 2024,"Yg di survey paslon kalah Jelas aja, bilang curang https://t.co/Y3jpoAvMQ4 Temuan LSI, 38,1% pemilih Anies Baswedan dan Muhaimin Iskandar atau Cak Imin atau AMIN setuju Pemilu 2024 diwarnai kecurangan.","The survey of the paslon just lost clearly, saying cheating https://t.co/y3jpoavmqq4 LSI findings, 38.1% of Anies Baswedan voters and Muhaimin Iskandar or Cak Imin or Amin agreed to the 2024 elections were colored by fraud."
Sun Feb 25 11:29:53 +0000 2024,@geloraco Kalau bicara kecurangan pasti selalu ada tp tidak seperti pada pemilu februari 2024 pak. Apa bpk sudah dapat setoran ya dari org2 yg membuat curang. Kok pernyataan profesor semakin cleneh.,"@geloraco When it comes to cheating, there must always be but not like in the February 2024 election, sir.What can you get a deposit from people who make it cheat.How come the Professor's statement is increasingly cleneh."
Sun Feb 25 11:18:38 +0000 2024,"Survei LSI : 31,4 Persen Warga Anggap Pemilu 2024 Curang: JAKARTA, EDUNEWS.ID-Hasil survei Lembaga Survei Indonesia (LSI) menyatakan sebanyak 31,4 persen warga menganggap Pemilu 2024 diwarnai kecurangan. Sementara itu, 60,5 persen warga yang jadiâ€¦ https://t.co/qvY58KIQKu https://t.co/xG6wN8TZwY","LSI Survey: 31.4 percent of the citizens consider the 2024 Cheating Election: Jakarta, Edunews.id-Survey Survey of the Indonesian Survey Institute (LSI) stated that as many as 31.4 percent of the residents considered the 2024 elections colored by fraud.Meanwhile, 60.5 percent of the residents who finished, https://t.co/qvy58kiqku https://t.co/xg6wn8tzwy"
Sun Feb 25 11:16:25 +0000 2024,Jangan cuma HAK ANGKET saja tapi PANSUS PEMILU 2024 juga harus diterapkan biar PELAKU CURANG ....,"Don't just the right of questionnaire, but the 2024 Election Special Committee must also be applied so that the perpetrators cheat ...."
Sun Feb 25 10:58:11 +0000 2024,"Hasil Survei LSI: 31,4% Responden Curiga Pemilu 2024 Curang https://t.co/bV5e1EuZKl https://t.co/ZQtkIG1Aru",LSI Survey Results: 31.4% Respondents Suspicious Election 2024 Cheating https://t.co/bv5e1euzkl https://t.co/zqtkig1aru
Sun Feb 25 10:30:51 +0000 2024,@akbarfaizal68 @jokowi @DPR_RI @officialMKRI Betul supaya cara curang pemilu yang TSM tak lagi dimainkan seperti 2019 2024,@akbarfaizal68 @jokowi @dpr_ri @officialmkri is correct so that the way to cheat the election that TSM is no longer played like 2019 2024
Sun Feb 25 10:30:28 +0000 2024,"@Jatayu_45back Seruan IB HRS tentang pemilu 2024: 1. Tolak hasil pemilu. 2. Lawan kecurangan pemilu dengan hak angket DPR RI. 3. Makzulkan Jokowi, ganti KPU dan Bawaslu. 4. Diskualifikasi paslon curang. 5. Pemilu ulang tanpa Paslon curang. OK gas! #JokowiKapanMenyerah #JokowiKapanMenyerah https://t.co/4hC3sNho8d","@Jatayu_45back IB HRS Call on Election 2024: 1. Reject Election Results.2. Opponents of election fraud with the Right of the DPR RI questionnaire.3. Makzrakan Jokowi, replace the KPU and Bawaslu.4. Disqualification of cheating pair.5. Re -election without cheating pair.Ok gas!#Jokowikapan Rederah #Jokowikapan Rainement https://t.co/4hc3snho8d"
Sun Feb 25 10:27:47 +0000 2024,"@G4b0nGOKU Saya anggota Panwas Pemilu 2024 RESPECT PENUH kepada para anggota KPPS di seluruh Indonesia. Untuk para elit politik ASU yg menggonggong Pemilu 2024 curang, kalau mau pemilu diulang.. Ulang saja sendiri, Hitung sendiri, biar kalian tahu rasanya ORA TURU SEDINO COK.""","@G4b0ngoku I am a member of the 2024 Election Panwas in full respect to KPPS members throughout Indonesia.For the ASU political elite who barking the 2024 election cheating, if you want the election to be repeated ... just repeat it yourself, calculate yourself, so you know the taste of the ora turu sedino cok. """
Sun Feb 25 10:20:40 +0000 2024,@herculep638 TOLAK PEMILU INI TOLAK PEMILU 2024 TOLAK PEMILU CURANG KETUA KPU HARUS DI COPOT,@Herculep638 Rejecting this Election Rejects the 2024 Election Reject the Cheat Election The KPU Chairperson must be removed
Sun Feb 25 10:13:48 +0000 2024,"@zy_zy_its_me pilpres 2019: prabowo teriak curang ke jokowi, pendukung prabowo demo sampai menelan korban, jokowi ajak gabung prabowo, para pendukung prabowo yg membela mati-matian di tinggalkan. pilpres 2024: orang yg di teriaki curang ketika pemilu 2019 kini sebarisan dengan prabowo.","@zy_zy_its_me 2019 Presidential Election: Prabowo shouted cheating to Jokowi, Prabowo supporters to swallow victims, Jokowi invited Prabowo, Prabowo supporters who defended desperately left.Presidential Election 2024: People who were cheated when the 2019 elections are now in line with Prabowo."
Sun Feb 25 09:19:46 +0000 2024,"Seruan IB HRS tentang pemilu 2024: 1. Tolak hasil pemilu. 2. Lawan kecurangan pemilu dengan hak angket DPR RI. 3. Makzulkan Jokowi, ganti KPU dan Bawaslu. 4. Diskualifikasi paslon curang. 5. Pemilu ulang tanpa Paslon curang. Tarik maaaaannnggg . . #JokowiKapanMenyerah https://t.co/lf5CHkklq3","The call of IB HRS about the 2024 election: 1. Reject the results of the election.2. Opponents of election fraud with the Right of the DPR RI questionnaire.3. Makzrakan Jokowi, replace the KPU and Bawaslu.4. Disqualification of cheating pair.5. Re -election without cheating pair.Withdraw maaaaannnggg..#Jokowikapan Redes gift https://t.co/lf5chkklq3"
Sun Feb 25 09:19:05 +0000 2024,Ini situasi demonstrasi menolak pemilu curang di depan KPU tanggal 20/2/2024. 3 tuntutan massa: 1. Makzulkan Jokowi. 2. Berhentikan ketua KPU Hasyim Asy'ari. 3. Bawaslu harus terbuka. Perlawanan rakyat ke depan akan semakin masif #JokowiKapanMenyerah #JokowiKapanMenyerah https://t.co/0tkmyJEdzC,This is the situation of the demonstration rejecting the cheating election in front of the KPU on 20/2/2024.3 Mass demands: 1. Makzrakan Jokowi.2. Stopped KPU Chair Hasyim Asy'ari.3. Bawaslu must be open.The resistance of the people in the future will be more massive #Jokowikapan Reding #Jokowikapan Redes gift https://t.co/0tkmyjedzc
Sun Feb 25 09:03:07 +0000 2024,"Kalo sampe beneran lolos, asli pemilu 2024 bener bener gak ada integritas, gak punya malu semua itu pejabat penyelenggara negara yang curang, gila next Indonesia most corrupted country in the world","If until it really passed, the original 2024 election was really there was no integrity, there was no shame all of that was a cheating state organizer, crazy next Indonesia most corrupted country in the world"
Sun Feb 25 08:45:56 +0000 2024,"@Dahnilanzar @prabowo Sdh rusak pemilu 2024 tahapan pemilu bukan hny di TPS tp ada bbrp tahapan. Hny otak gila yg mengatakan kemenangan pemilu hny di TPS, pemilu curang TSM hrs diberangus dgn total. Jokowi hrs diadili dan dimakzulkan segera. Bila tdk rakyat perubahan dan keadilan akan turun seret jkw","@Dahnilanzar @prabowo has been damaged by the 2024 elections in the election stages not only at the polling station but there are some stages.Hny crazy brain that says the election victory is at the polling station, the TSM cheating election must be totally suppressed.Jokowi must be tried and endured immediately.If not the people change and justice will go down to the jkw"
Sun Feb 25 08:44:18 +0000 2024,"Pilpres 2024 Curang Secara TSM, Ini Data Yang Dibeberkan Jaga Pemilu https://t.co/G2EFGlbsV2","The 2024 presidential election cheating by TSM, this is the data revealed by the election guard https://t.co/g2efglbsv2"
Sun Feb 25 07:48:42 +0000 2024,"@xquitavee Lucunya pemilu 2024 Katanya udah tau settingan Tapi tetep ikut kampanye keliling Indonesia Buang waktu, buang biaya Giliran kalah, teriak curang Khn pea",@xquitavee The funny thing is that the 2024 election he said he already knew the settings but still participated
Sun Feb 25 07:26:31 +0000 2024,Jika mereka bisa bilang KALAH YA KALAH SAJA Sekarang saya bilang CURANG YA CURANG SAJA Jangan menutup mata atas apa yang terjadi di Pemilu 2024. Kawal terus! . . . LCGC Nessie Katara Onana Akbar Wildan Siang Malming Banser Abel https://t.co/NU6A9j0dTR,"If they can say you lose, just lose now, I say cheating, just cheat, don't close your eyes to what happened in the 2024 election. Stay on!...LCGC Nessie Katara Onana Akbar Wildan Siang Malming Banser Abel https://t.co/nu6a9j0dtr"
