created_at,full_text,full_text_english,Positif,Negatif,Netral,Compound,klasifikasi,norm,tokens,stopword,stemming,stemming_string
2024-02-21 09:03:25,jakarta 21 feb 2024 100 tokoh berkumpul di jakarta menolak pemilu curang siap lawan pemilu curang pemilupilpres 2024 kecurangan nya sangat brutal terstruktursistematis amp masif hukum nya wajib di lawan bro,jakarta 21 feb 2024 100 figures gathered in jakarta to reject the cheating electionsready for cheating electionselection the 2024 presidential election is very brutal structured systematic massivethe law is mandatory in your opponent bro,0.0,1.0,0.0,-1.0,Negatif,jakarta 21 feb 2024 100 tokoh berkumpul di jakarta menolak pemilu curang siap lawan pemilu curang pemilupilpres 2024 curang nya sangat brutal terstruktursistematis amp masif hukum nya wajib di lawan bro,"['jakarta', '21', 'feb', '2024', '100', 'tokoh', 'berkumpul', 'di', 'jakarta', 'menolak', 'pemilu', 'curang', 'siap', 'lawan', 'pemilu', 'curang', 'pemilupilpres', '2024', 'curang', 'nya', 'sangat', 'brutal', 'terstruktursistematis', 'amp', 'masif', 'hukum', 'nya', 'wajib', 'di', 'lawan', 'bro']","['jakarta', '21', 'feb', '2024', '100', 'tokoh', 'berkumpul', 'jakarta', 'menolak', 'pemilu', 'curang', 'lawan', 'pemilu', 'curang', 'pemilupilpres', '2024', 'curang', 'brutal', 'terstruktursistematis', 'amp', 'masif', 'wajib', 'lawan']","['jakarta', '21', 'feb', '2024', '100', 'tokoh', 'kumpul', 'jakarta', 'tolak', 'milu', 'curang', 'lawan', 'milu', 'curang', 'pemilupilpres', '2024', 'curang', 'brutal', 'terstruktursistematis', 'amp', 'masif', 'wajib', 'lawan']",jakarta 21 feb 2024 100 tokoh kumpul jakarta tolak pemilu curang lawan pemilu curang pemilupilpres 2024 curang brutal terstruktursistematis amp masif wajib lawan
2024-02-21 09:09:34,tindakan curang kubu 02 telah mengubah proses pemilu 2024 menjadi arena permainan kotor yang merugikan kepentingan publik,the cheating action of kubu 02 has changed the 2024 election process into a dirty game arena that harms the public interest,0.0,0.225,0.775,-0.225,Negatif,tindakan curang kubu 02 telah mengubah proses pemilu 2024 menjadi arena permainan kotor yang merugikan kepentingan publik,"['tindakan', 'curang', 'kubu', '02', 'telah', 'mengubah', 'proses', 'pemilu', '2024', 'menjadi', 'arena', 'permainan', 'kotor', 'yang', 'merugikan', 'kepentingan', 'publik']","['tindakan', 'curang', '02', 'mengubah', 'proses', 'pemilu', '2024', 'arena', 'permainan', 'merugikan', 'kepentingan', 'publik']","['tindak', 'curang', '02', 'ubah', 'proses', 'milu', '2024', 'arena', 'main', 'rugi', 'penting', 'publik']",tindak curang 02 ubah proses pemilu 2024 arena main rugi penting publik
2024-02-21 09:34:15,100 tokoh muncul siap lawan pemilu curang 21 feb 2024,100 figures appear ready for cheating elections21 feb 2024,0.2,0.0,0.8,0.2,Positif,100 tokoh muncul siap lawan pemilu curang 21 feb 2024,"['100', 'tokoh', 'muncul', 'siap', 'lawan', 'pemilu', 'curang', '21', 'feb', '2024']","['100', 'tokoh', 'muncul', 'lawan', 'pemilu', 'curang', '21', 'feb', '2024']","['100', 'tokoh', 'muncul', 'lawan', 'milu', 'curang', '21', 'feb', '2024']",100 tokoh muncul lawan pemilu curang 21 feb 2024
2024-02-21 09:35:40,tindakan curang kubu 02 menghasilkan hasil pemilu 2024 yang tidak sah dan merusak legitimasi pemerintahan yang terpilih,the cheating action of kubu 02 produced an unauthorized 2024 election result and damaged the legitimacy of the elected government,0.1,0.0,0.9,0.1,Positif,tindakan curang kubu 02 menghasilkan hasil pemilu 2024 yang tidak sah dan merusak legitimasi pemerintahan yang terpilih,"['tindakan', 'curang', 'kubu', '02', 'menghasilkan', 'hasil', 'pemilu', '2024', 'yang', 'tidak', 'sah', 'dan', 'merusak', 'legitimasi', 'pemerintahan', 'yang', 'terpilih']","['tindakan', 'curang', '02', 'menghasilkan', 'hasil', 'pemilu', '2024', 'sah', 'merusak', 'legitimasi', 'pemerintahan', 'terpilih']","['tindak', 'curang', '02', 'hasil', 'hasil', 'milu', '2024', 'sah', 'rusak', 'legitimasi', 'perintah', 'pilih']",tindak curang 02 hasil hasil pemilu 2024 sah rusak legitimasi perintah pilih
2024-02-21 10:01:04,saksi di pemilu 2019 itu pulang cepet tanda tangan dikit lah di 2024 mereka bareng ma kpps pulangnya berita acara mereka ikut tandatangani semua bicit banget kalo bilang curang bisa dilakukan terstruktur dari atas jumlah tps lo ada 800000an akar rumput partai gak,the witness in the 2019 election returned home quickly a little signaturelah in 2024 they were with the kpps home the minutes they signed allreally bicit if you say cheating can be done structured from above there are 800000 polling stations party grass roots,0.0,0.09375,0.90625,-0.09375,Negatif,saksi di pemilu 2019 itu pulang cepat tanda tangan sedikit lah di 2024 mereka bareng sama kpps pulangnya berita acara mereka ikut tandatangani semua bicit banget kalau bilang curang bisa dilakukan terstruktur dari atas jumlah tps kamu ada 800000an akar rumput partai tidak,"['saksi', 'di', 'pemilu', '2019', 'itu', 'pulang', 'cepat', 'tanda', 'tangan', 'sedikit', 'lah', 'di', '2024', 'mereka', 'bareng', 'sama', 'kpps', 'pulangnya', 'berita', 'acara', 'mereka', 'ikut', 'tandatangani', 'semua', 'bicit', 'banget', 'kalau', 'bilang', 'curang', 'bisa', 'dilakukan', 'terstruktur', 'dari', 'atas', 'jumlah', 'tps', 'kamu', 'ada', '800000an', 'akar', 'rumput', 'partai', 'tidak']","['saksi', 'pemilu', '2019', 'pulang', 'cepat', 'tanda', 'tangan', '2024', 'bareng', 'kpps', 'pulangnya', 'berita', 'acara', 'tandatangani', 'bicit', 'banget', 'bilang', 'curang', 'terstruktur', 'tps', '800000an', 'akar', 'rumput', 'partai']","['saksi', 'milu', '2019', 'pulang', 'cepat', 'tanda', 'tangan', '2024', 'bareng', 'kpps', 'pulang', 'berita', 'acara', 'tandatangani', 'bicit', 'banget', 'bilang', 'curang', 'struktur', 'tps', '800000an', 'akar', 'rumput', 'partai']",saksi pemilu 2019 pulang cepat tanda tangan 2024 bareng kpps pulang berita acara tandatangani bicit banget bilang curang struktur tps 800000an akar rumput partai
2024-02-21 10:03:16,langkah curang paslon 02 mencoreng wajah demokrasi dalam pemilu 2024,step cheating paslon 02 tarnished the face of democracy in the 2024 election,0.0,0.0,1.0,0.0,Netral,langkah curang pasangan calon 02 mencoreng wajah demokrasi dalam pemilu 2024,"['langkah', 'curang', 'pasangan', 'calon', '02', 'mencoreng', 'wajah', 'demokrasi', 'dalam', 'pemilu', '2024']","['langkah', 'curang', 'pasangan', 'calon', '02', 'mencoreng', 'wajah', 'demokrasi', 'pemilu', '2024']","['langkah', 'curang', 'pasang', 'calon', '02', 'coreng', 'wajah', 'demokrasi', 'milu', '2024']",langkah curang pasang calon 02 coreng wajah demokrasi pemilu 2024
2024-02-21 10:07:51,paslon 02 mengabaikan etika demokrasi dengan tindakan curang dalam pemilu 2024,paslon 02 ignores democratic ethics with cheating actions in the 2024 election,0.0,0.0,1.0,0.0,Netral,pasangan calon 02 mengabaikan etika demokrasi dengan tindakan curang dalam pemilu 2024,"['pasangan', 'calon', '02', 'mengabaikan', 'etika', 'demokrasi', 'dengan', 'tindakan', 'curang', 'dalam', 'pemilu', '2024']","['pasangan', 'calon', '02', 'mengabaikan', 'etika', 'demokrasi', 'tindakan', 'curang', 'pemilu', '2024']","['pasang', 'calon', '02', 'abai', 'etika', 'demokrasi', 'tindak', 'curang', 'milu', '2024']",pasang calon 02 abai etika demokrasi tindak curang pemilu 2024
2024-02-21 10:33:52,kubu 02 menunjukkan kelemahan karakter dengan menggunakan cara curang dalam pemilu 2024,camp 02 shows the weakness of the character using the cheating method in the 2024 election,0.0,0.0,1.0,0.0,Netral,kubu 02 menunjukkan kelemahan karakter dengan menggunakan cara curang dalam pemilu 2024,"['kubu', '02', 'menunjukkan', 'kelemahan', 'karakter', 'dengan', 'menggunakan', 'cara', 'curang', 'dalam', 'pemilu', '2024']","['02', 'kelemahan', 'karakter', 'curang', 'pemilu', '2024']","['02', 'lemah', 'karakter', 'curang', 'milu', '2024']",02 lemah karakter curang pemilu 2024
2024-02-21 10:37:58,kubu 02 menciptakan ketidakadilan politik melalui tindakan curang dalam pemilu 2024,camp 02 created political injustice through cheating in the 2024 election,0.0,0.0,1.0,0.0,Netral,kubu 02 menciptakan ketidakadilan politik melalui tindakan curang dalam pemilu 2024,"['kubu', '02', 'menciptakan', 'ketidakadilan', 'politik', 'melalui', 'tindakan', 'curang', 'dalam', 'pemilu', '2024']","['02', 'menciptakan', 'ketidakadilan', 'politik', 'tindakan', 'curang', 'pemilu', '2024']","['02', 'cipta', 'ketidakadilan', 'politik', 'tindak', 'curang', 'milu', '2024']",02 cipta ketidakadilan politik tindak curang pemilu 2024
2024-02-21 10:38:56,langkah curang paslon 02 menimbulkan keraguan terhadap legitimasi hasil pemilu 2024,circumcision step paslon 02 cause doubts about the legitimacy of the 2024 election results,0.0,0.0,1.0,0.0,Netral,langkah curang pasangan calon 02 menimbulkan keraguan terhadap legitimasi hasil pemilu 2024,"['langkah', 'curang', 'pasangan', 'calon', '02', 'menimbulkan', 'keraguan', 'terhadap', 'legitimasi', 'hasil', 'pemilu', '2024']","['langkah', 'curang', 'pasangan', 'calon', '02', 'menimbulkan', 'keraguan', 'legitimasi', 'hasil', 'pemilu', '2024']","['langkah', 'curang', 'pasang', 'calon', '02', 'timbul', 'ragu', 'legitimasi', 'hasil', 'milu', '2024']",langkah curang pasang calon 02 timbul ragu legitimasi hasil pemilu 2024
2024-02-21 10:59:36,dari din syamsuddin hingga roy suryo kompak tolak pemilu 2024 diduga curang demi untungkan prabowogibran,from din syamsuddin to roy suryo compact reject the 2024 election allegedly cheating for the sake of benefiting prabowogibran,0.0,0.1,0.9,-0.1,Negatif,dari din syamsuddin hingga roy suryo kompak tolak pemilu 2024 diduga curang demi untungkan prabowogibran,"['dari', 'din', 'syamsuddin', 'hingga', 'roy', 'suryo', 'kompak', 'tolak', 'pemilu', '2024', 'diduga', 'curang', 'demi', 'untungkan', 'prabowogibran']","['din', 'syamsuddin', 'roy', 'suryo', 'kompak', 'tolak', 'pemilu', '2024', 'diduga', 'curang', 'untungkan', 'prabowogibran']","['din', 'syamsuddin', 'roy', 'suryo', 'kompak', 'tolak', 'milu', '2024', 'duga', 'curang', 'untung', 'prabowogibran']",din syamsuddin roy suryo kompak tolak pemilu 2024 duga curang untung prabowogibran
2024-02-21 11:03:29,kek gitu masih ada yang bilang pemilu 2024 curang curang matamu anggota kpps kalo udah muak di sobek mulut lu sampe selangkangan cok asu asu ga habis pikir ngentottt ponakan gw sampe tumbang yang kalah ga terima malah bilang curang curang ndasmu,government there are still those who say the 2024 election cheats cheating your eyes kpps members if you are sick of being torn your mouth until the groin is brownto cheat your ndas,0.0,0.7142857142857143,0.2857142857142857,-0.7142857142857143,Negatif,seperti begitu masih ada yang bilang pemilu 2024 curang curang matamu anggota kpps kalau sudah muak di sobek mulut kamu sampai selangkangan cok asu asu tidak habis pikir ngentottt ponakan saya sampai tumbang yang kalah tidak terima malah bilang curang curang ndasmu,"['seperti', 'begitu', 'masih', 'ada', 'yang', 'bilang', 'pemilu', '2024', 'curang', 'curang', 'matamu', 'anggota', 'kpps', 'kalau', 'sudah', 'muak', 'di', 'sobek', 'mulut', 'kamu', 'sampai', 'selangkangan', 'cok', 'asu', 'asu', 'tidak', 'habis', 'pikir', 'ngentottt', 'ponakan', 'saya', 'sampai', 'tumbang', 'yang', 'kalah', 'tidak', 'terima', 'malah', 'bilang', 'curang', 'curang', 'ndasmu']","['bilang', 'pemilu', '2024', 'curang', 'curang', 'matamu', 'anggota', 'kpps', 'muak', 'sobek', 'selangkangan', 'cok', 'asu', 'asu', 'habis', 'pikir', 'ngentottt', 'ponakan', 'tumbang', 'kalah', 'terima', 'bilang', 'curang', 'curang', 'ndasmu']","['bilang', 'milu', '2024', 'curang', 'curang', 'mata', 'anggota', 'kpps', 'muak', 'sobek', 'selangkang', 'cok', 'asu', 'asu', 'habis', 'pikir', 'ngentottt', 'ponakan', 'tumbang', 'kalah', 'terima', 'bilang', 'curang', 'curang', 'ndasmu']",bilang pemilu 2024 curang curang mata anggota kpps muak sobek selangkang cok asu asu habis pikir ngentottt ponakan tumbang kalah terima bilang curang curang ndasmu
2024-02-21 11:07:22,pemilu 2024 seharusnya menjadi peristiwa adil namun kubu 02 merusaknya dengan tindakan curang yang mengecewakan,the 2024 election should be a fair event but camp 02 damage it with a cheating act that disappoints,0.7,0.0,0.30000000000000004,0.7,Positif,pemilu 2024 seharusnya menjadi peristiwa adil namun kubu 02 merusaknya dengan tindakan curang yang mengecewakan,"['pemilu', '2024', 'seharusnya', 'menjadi', 'peristiwa', 'adil', 'namun', 'kubu', '02', 'merusaknya', 'dengan', 'tindakan', 'curang', 'yang', 'mengecewakan']","['pemilu', '2024', 'peristiwa', 'adil', '02', 'merusaknya', 'tindakan', 'curang', 'mengecewakan']","['milu', '2024', 'peristiwa', 'adil', '02', 'rusak', 'tindak', 'curang', 'kecewa']",milu 2024 peristiwa adil 02 rusak tindak curang kecewa
2024-02-21 11:13:36,,,0.0,0.0,1.0,0.0,Netral,,[],[],[],
2024-02-21 11:13:51,100 tokoh tolak pemilu curang semakin banyak lapisan masyarakat yg sadar bahwa pemilu 2024 adalah pemilu tercurangsaatnya rakyat berdaulat untuk,100 figures reject cheating elections the more layers of society are aware that the 2024 election is the election of the disadvantaged elections,0.375,0.0,0.625,0.375,Positif,100 tokoh tolak pemilu curang semakin banyak lapisan masyarakat yang sadar bahwa pemilu 2024 adalah pemilu tercurangsaatnya rakyat berdaulat untuk,"['100', 'tokoh', 'tolak', 'pemilu', 'curang', 'semakin', 'banyak', 'lapisan', 'masyarakat', 'yang', 'sadar', 'bahwa', 'pemilu', '2024', 'adalah', 'pemilu', 'tercurangsaatnya', 'rakyat', 'berdaulat', 'untuk']","['100', 'tokoh', 'tolak', 'pemilu', 'curang', 'lapisan', 'masyarakat', 'sadar', 'pemilu', '2024', 'pemilu', 'tercurangsaatnya', 'rakyat', 'berdaulat']","['100', 'tokoh', 'tolak', 'milu', 'curang', 'lapis', 'masyarakat', 'sadar', 'milu', '2024', 'milu', 'tercurangsaatnya', 'rakyat', 'daulat']",100 tokoh tolak pemilu curang lapis masyarakat sadar pemilu 2024 pemilu tercurangsaatnya rakyat daulat
2024-02-21 11:57:05,ini memang harus dilakukan minimal 7 provinsilebih bnyk provinsibiar rezim peka bahwa dengan pemilu curang 2024 pelajaran 2019 jakarta brp nyawa demi keadilan demo depan kpu dan sekitarnya jgn ajarin jakarta bro soal demo kita tggu kpu kok,it must be done at least 7 provinces more provincial many provinces let the regime be sensitive that with the cheating elections 2024 2019 lessons in jakarta will be lives for the justice of the demo in front of the kpu and its surroundingsdont teach jakarta bro about the demonstrationwe are the kpu really,0.2,0.0,0.8,0.2,Positif,ini memang harus dilakukan minimal 7 provinsilebih banyak provinsibiar rezim peka bahwa dengan pemilu curang 2024 pelajaran 2019 jakarta berapa nyawa demi keadilan demo depan kpu dan sekitarnya jangan ajarin jakarta bro soal demo kita tunggu kpu kok,"['ini', 'memang', 'harus', 'dilakukan', 'minimal', '7', 'provinsilebih', 'banyak', 'provinsibiar', 'rezim', 'peka', 'bahwa', 'dengan', 'pemilu', 'curang', '2024', 'pelajaran', '2019', 'jakarta', 'berapa', 'nyawa', 'demi', 'keadilan', 'demo', 'depan', 'kpu', 'dan', 'sekitarnya', 'jangan', 'ajarin', 'jakarta', 'bro', 'soal', 'demo', 'kita', 'tunggu', 'kpu', 'kok']","['minimal', '7', 'provinsilebih', 'provinsibiar', 'rezim', 'peka', 'pemilu', 'curang', '2024', 'pelajaran', '2019', 'jakarta', 'nyawa', 'keadilan', 'demo', 'kpu', 'ajarin', 'jakarta', 'demo', 'tunggu', 'kpu']","['minimal', '7', 'provinsilebih', 'provinsibiar', 'rezim', 'peka', 'milu', 'curang', '2024', 'ajar', '2019', 'jakarta', 'nyawa', 'adil', 'demo', 'kpu', 'ajarin', 'jakarta', 'demo', 'tunggu', 'kpu']",minimal 7 provinsilebih provinsibiar rezim peka pemilu curang 2024 ajar 2019 jakarta nyawa adil demo kpu ajarin jakarta demo tunggu kpu
2024-02-21 12:18:38,huruhara pemilu 2024 di jateng liputan terbaru siang ini 1 massa yg mengatasnamakan masyarakat sipil jateng menggelar aksi didepan kpu prov jateng menolak pemilu curang amp minta pemilu di ulang 2 bawaslu jateng menggelar sidang perdana dugaan pelanggaran administrasi pemilu,the 2024 election riots in central java the latest coverage this afternoon 1 the masses in the name of central java civil society held an action in front of the central java provincial kpu rejected the cheating election amp asked for the election to be repeated 2 central java bawaslu held the inaugural hearing,0.09999999999999999,0.0,0.9,0.09999999999999999,Positif,huruhara pemilu 2024 di Jawa Tengah liputan terbaru siang ini 1 massa yang mengatasnamakan masyarakat sipil Jawa Tengah menggelar aksi didepan kpu prov Jawa Tengah menolak pemilu curang amp minta pemilu di ulang 2 bawaslu Jawa Tengah menggelar sidang perdana dugaan pelanggaran administrasi pemilu,"['huruhara', 'pemilu', '2024', 'di', 'Jawa', 'Tengah', 'liputan', 'terbaru', 'siang', 'ini', '1', 'massa', 'yang', 'mengatasnamakan', 'masyarakat', 'sipil', 'Jawa', 'Tengah', 'menggelar', 'aksi', 'didepan', 'kpu', 'prov', 'Jawa', 'Tengah', 'menolak', 'pemilu', 'curang', 'amp', 'minta', 'pemilu', 'di', 'ulang', '2', 'bawaslu', 'Jawa', 'Tengah', 'menggelar', 'sidang', 'perdana', 'dugaan', 'pelanggaran', 'administrasi', 'pemilu']","['huruhara', 'pemilu', '2024', 'Jawa', 'Tengah', 'liputan', 'terbaru', 'siang', '1', 'massa', 'mengatasnamakan', 'masyarakat', 'sipil', 'Jawa', 'Tengah', 'menggelar', 'aksi', 'didepan', 'kpu', 'prov', 'Jawa', 'Tengah', 'menolak', 'pemilu', 'curang', 'amp', 'pemilu', 'ulang', 'bawaslu', 'Jawa', 'Tengah', 'menggelar', 'sidang', 'perdana', 'dugaan', 'pelanggaran', 'administrasi', 'pemilu']","['huruhara', 'milu', '2024', 'jawa', 'tengah', 'liput', 'baru', 'siang', '1', 'massa', 'mengatasnamakan', 'masyarakat', 'sipil', 'jawa', 'tengah', 'gelar', 'aksi', 'depan', 'kpu', 'prov', 'jawa', 'tengah', 'tolak', 'milu', 'curang', 'amp', 'milu', 'ulang', 'bawaslu', 'jawa', 'tengah', 'gelar', 'sidang', 'perdana', 'duga', 'langgar', 'administrasi', 'milu']",huruhara pemilu 2024 jawa tengah liput baru siang 1 massa mengatasnamakan masyarakat sipil jawa tengah gelar aksi depan kpu prov jawa tengah tolak pemilu curang amp pemilu ulang bawaslu jawa tengah gelar sidang perdana duga langgar administrasi milu
2024-02-21 12:40:44,saksikan inews room tokoh nasional desak pengusutan pemilu curang rabu 21 februari 2024 sekarang hanya di inews,watch inews room national figure urges cheating elections wednesday february 21 2024 now only at inews,0.0,0.0,1.0,0.0,Netral,saksikan inews room tokoh nasional desak pengusutan pemilu curang rabu 21 februari 2024 sekarang hanya di inews,"['saksikan', 'inews', 'room', 'tokoh', 'nasional', 'desak', 'pengusutan', 'pemilu', 'curang', 'rabu', '21', 'februari', '2024', 'sekarang', 'hanya', 'di', 'inews']","['saksikan', 'inews', 'room', 'tokoh', 'nasional', 'desak', 'pengusutan', 'pemilu', 'curang', 'rabu', '21', 'februari', '2024', 'inews']","['saksi', 'inews', 'room', 'tokoh', 'nasional', 'desak', 'usut', 'milu', 'curang', 'rabu', '21', 'februari', '2024', 'inews']",saksi inews room tokoh nasional desak usut pemilu curang rabu 21 februari 2024 inews
2024-02-21 12:57:23,bnyk petugas kpps amp hrs menjalani perawatan akibat sakit amp kelelahan akibat hrs bekerja terus menerus saat bertugas di pemilu 2024 bahkan ada yg sampai kehilangan nyawa tp pengorbanan mereka tdk di hargai dg tuduhan pemilu curang oleh kubu si uban bokeb,banyk kpps amp hrs officers undergo treatment due to illness amp fatigue due to hrs working continuously while serving in the 2024 election some even lost their livesbut their sacrifice is not valued with cheating election accusations by the bokeb uban camp,0.0,0.125,0.875,-0.125,Negatif,banyak petugas kpps amp harus menjalani perawatan akibat sakit amp kelelahan akibat harus bekerja terus menerus saat bertugas di pemilu 2024 bahkan ada yang sampai kehilangan nyawa tetapi pengorbanan mereka tidak di hargai dengan tuduhan pemilu curang oleh kubu si uban bokeb,"['banyak', 'petugas', 'kpps', 'amp', 'harus', 'menjalani', 'perawatan', 'akibat', 'sakit', 'amp', 'kelelahan', 'akibat', 'harus', 'bekerja', 'terus', 'menerus', 'saat', 'bertugas', 'di', 'pemilu', '2024', 'bahkan', 'ada', 'yang', 'sampai', 'kehilangan', 'nyawa', 'tetapi', 'pengorbanan', 'mereka', 'tidak', 'di', 'hargai', 'dengan', 'tuduhan', 'pemilu', 'curang', 'oleh', 'kubu', 'si', 'uban', 'bokeb']","['petugas', 'kpps', 'amp', 'menjalani', 'perawatan', 'akibat', 'sakit', 'amp', 'kelelahan', 'akibat', 'menerus', 'bertugas', 'pemilu', '2024', 'kehilangan', 'nyawa', 'pengorbanan', 'hargai', 'tuduhan', 'pemilu', 'curang', 'uban', 'bokeb']","['tugas', 'kpps', 'amp', 'jalan', 'awat', 'akibat', 'sakit', 'amp', 'lelah', 'akibat', 'terus', 'tugas', 'milu', '2024', 'hilang', 'nyawa', 'korban', 'harga', 'tuduh', 'milu', 'curang', 'uban', 'bokeb']",tugas kpps amp jalan awat akibat sakit amp lelah akibat terus tugas pemilu 2024 hilang nyawa korban harga tuduh pemilu curang uban bokeb
